species_id,fish_id,date,trap,sampling_gear,year,month,filename,image,AMS_rego,publication,stage
apLIu,6/12/01j15,2001-12-06,sunb,light trap,2001,12,6v12v01jar15.jpg,6v12v01j15,NA,Fisher_etal2005,Settlement
apLIu,6/12/01j34,2001-12-06,sunb,light trap,2001,12,6v12v01jar34.jpg,6v12v01j34,NA,Fisher_etal2005,Settlement
apLIu,6/12/01j36,2001-12-06,sunb,light trap,2001,12,6v12v01jar36.jpg,6v12v01j36,NA,Fisher_etal2005,Settlement
apLIu,12/12/01j10,2001-12-12,sunb,light trap,2001,12,12v12v01j10.jpg,12v12v01j10,NA,Fisher_etal2005,Settlement
apLIu,19/11/01j20,2001-11-19,liv,light trap,2001,11,19v11v01j20.jpg,19v11v01j20,NA,Fisher_etal2005,Settlement
apppig,tci03nov22n,2003-11-22,hdl,light trap,2003,11,tci03nov22n.jpg,tci03nov22n,NA,Fisher_etal2005,Settlement
apppig,tci03nov2a,2003-11-02,grotto,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
apppig,tci03oct31a,2003-10-31,grotto,light trap,2003,10,tci03oct31a.jpg,tci03oct31a,NA,Fisher_etal2005,Settlement
baHsp1,05larv0296,NA,cn3,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
baHsp1,05larv0297,NA,cn3,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
baHsp1,05larv0298,NA,cn3,crest net,2005,NA,05LARV0298.jpg,05larv0298,NA,Hogan_etal2007,Settlement
baHsp1,05larv0299,NA,cn3,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
baLIa,24/11/00j31,2000-11-24,top,light trap,2000,11,24v11top31.jpg,24v11v00j31,NA,Fisher_etal2005,Settlement
blesti,19/12/01j18,2001-12-19,sunb,light trap,2001,12,19v12v01j18.jpg,19v12v01j18,NA,Fisher_etal2005,Settlement
blesti,19/12/01j25,2001-12-19,sunb,light trap,2001,12,19v12v01j25.jpg,19v12v01j25,NA,Fisher_etal2005,Settlement
blesti,21/11/00j9,2000-11-21,top,light trap,2000,11,21v11top9.jpg,21v11v00j9,NA,Fisher_etal2005,Settlement
blesti,16/12/01j33,2001-12-16,sunb,light trap,2001,12,16v12v01j33.jpg,16v12v01j33,NA,Fisher_etal2005,Settlement
blesti,16/12/01j39,2001-12-16,sunb,light trap,2001,12,16v12v01j39.jpg,16v12v01j39,NA,Fisher_etal2005,Settlement
bloatl,05larv0075,2005-07-04,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
blplup,20/11/01j28,2001-11-20,top1,light trap,2001,11,20v11v01j28.jpg,20v11v01j28,NA,Fisher_etal2005,Settlement
blplup,14/11/01j6,2001-11-14,liv,light trap,2001,11,14v11v01j6.jpg,14v11v01j6,NA,Fisher_etal2005,Settlement
blplup,19/11/01j25,2001-11-19,bott2,light trap,2001,11,19v11v01bot2j25.jpg,19v11v01j25,NA,Fisher_etal2005,Settlement
blplup,19/11/01j39,2001-11-19,bott2,light trap,2001,11,19v11v01bot2j39.jpg,19v11v01j39,NA,Fisher_etal2005,Settlement
caHsp1,05larv0282,2005-07-14,cn3,crest net,2005,7,05LARV0282.jpg,05larv0282,NA,Hogan_etal2007,Settlement
caHsp1,05larv0037,2005-07-02,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
caHsp2,05larv0293,NA,cn3,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
caHsp2,05larv0317,NA,cn2,crest net,2005,NA,05LARV0317.jpg,05larv0317,NA,Hogan_etal2007,Settlement
caHsp2,05larv0318,NA,cn2,crest net,2005,NA,05LARV0318.jpg,05larv0318,NA,Hogan_etal2007,Settlement
caHsp2,05larv0325,NA,cn1,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
caHsp2,05larv0330,NA,cn1,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
caLIa,22/11/00j30,2000-11-22,bottom,light trap,2000,11,22v11top30.jpg,22v11v00j30,NA,Fisher_etal2005,Settlement
caLIa,3/01/01j6,2001-01-03,mark,light trap,2001,1,NA,NA,NA,Fisher_etal2005,Settlement
caLIa,17/11/01j23,2001-11-17,top1,light trap,2001,11,17v11v01top1j23.jpg,17v11v01j23,NA,Fisher_etal2005,Settlement
caLIa,26/11/00j30,2000-11-26,middle,light trap,2000,11,26v11mid30.jpg,26v11v00j30,NA,Fisher_etal2005,Settlement
caLIa,26/12/00j16,2000-12-26,top,light trap,2000,12,26v12top16.jpg,26v12v00j16,NA,Fisher_etal2005,Settlement
caLIa,26/12/00j19,2000-12-26,middle,light trap,2000,12,26v12mid19.jpg,26v12v00j19,NA,Fisher_etal2005,Settlement
caLIa,26/12/00j24,2000-12-26,top,light trap,2000,12,26v12top24.jpg,26v12v00j24,NA,Fisher_etal2005,Settlement
caLIa,26/12/00j26,2000-12-26,middle,light trap,2000,12,26v12mid26.jpg,26v12v00j26,NA,Fisher_etal2005,Settlement
caLIa,26/12/00j9,2000-12-26,top,light trap,2000,12,26v12bottom9.jpg,26v12v00j9,NA,Fisher_etal2005,Settlement
caLIa,26/12/00j9,2000-12-26,top,light trap,2000,12,26v12top9.jpg,26v12v00j9,NA,Fisher_etal2005,Settlement
chcaure,jml03/21.12.1,2003-12-21,JML03,light trap,2003,12,21.12.1.JPG,21.12.1,NA,Fisher_etal2005,Settlement
chcaure,jml03/22.12.4,2003-12-22,JML03,light trap,2003,12,22.12.4.JPG,22.12.4,NA,Fisher_etal2005,Settlement
chcaure,jml03/30.12.5,2003-12-30,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
chcaure,jml03/30.12.7,2003-12-30,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
chcauri,23/11/01j38,2001-11-23,sunb,light trap,2001,11,23v11v01j38.jpg,23v11v01j38,NA,Fisher_etal2005,Settlement
chcauri,6/12/01j32,2001-12-06,sunb,light trap,2001,12,6v12v01jar32.jpg,6v12v01j32,NA,Fisher_etal2005,Settlement
chcauri,10/12/01j11,2001-12-10,sunb,light trap,2001,12,10v12v01j11.jpg,10v12v01j11,NA,Fisher_etal2005,Settlement
chccap,05larv0106,2005-07-06,ltCalab,light trap,2005,7,05larv0106.jpg,05larv0106,NA,Hogan_etal2007,Settlement
chccap,05larv0107,2005-07-06,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0108,2005-07-06,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0109,2005-07-06,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0110,2005-07-06,ltCalab,light trap,2005,7,05larv0110.jpg,05larv0110,NA,Hogan_etal2007,Settlement
chccap,05larv0111,2005-07-06,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0112,2005-07-06,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0113,2005-07-06,ltCalab,light trap,2005,7,05larv0113.jpg,05larv0113,NA,Hogan_etal2007,Settlement
chccap,05larv0114,2005-07-06,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0117,2005-07-06,ltCalab,light trap,2005,7,05larv0117b.jpg,05larv0117,NA,Hogan_etal2007,Settlement
chccap,05larv0130,2005-07-06,cn1,crest net,2005,7,05larv0130.jpg,05larv0130,NA,Hogan_etal2007,Settlement
chccap,05larv0198,2005-07-10,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0199,2005-07-10,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0200,2005-07-10,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0201,2005-07-10,cn3,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0202,2005-07-10,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0203,2005-07-10,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0219,2005-07-11,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0220,2005-07-11,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0221,2005-07-11,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0222,2005-07-11,ltCalab,light trap,2005,7,05larv0222.jpg,05larv0222,NA,Hogan_etal2007,Settlement
chccap,05larv0223,2005-07-11,ltCalab,light trap,2005,7,05larv0223.jpg,05larv0223,NA,Hogan_etal2007,Settlement
chccap,05larv0224,2005-07-11,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0242,2005-07-12,cn3,crest net,2005,7,05larv0242.jpg,05larv0242,NA,Hogan_etal2007,Settlement
chccap,05larv0243,2005-07-12,cn3,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0253,2005-07-12,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0254,2005-07-12,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0255,2005-07-12,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0262,2005-07-12,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0263,2005-07-12,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0264,2005-07-12,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0275,2005-07-13,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0277,2005-07-13,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0279,2005-07-13,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chccap,05larv0283,2005-07-14,cn2,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
chcmel,15/12/00j30,2000-12-15,mark,light trap,2000,12,15v12mark30.jpg,15v12v00j30,NA,Fisher_etal2005,Settlement
chcple,jml03/19.12.3,2003-12-19,JML03,light trap,2003,12,19.12.3.JPG,19.12.3,NA,Fisher_etal2005,Settlement
chcple,jml03/19.12.6,2003-12-19,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
chcple,jml03/22.12.1,2003-12-22,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
chcple,jml03/30.12.1,2003-12-30,JML03,light trap,2003,12,30.12.1.JPG,30.12.1,NA,Fisher_etal2005,Settlement
chcple,jml03/30.12.13,2003-12-30,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
chcple,jml03/30.12.15,2003-12-30,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
chcple,jml03/30.12.17,2003-12-30,JML03,light trap,2003,12,30.12.17.JPG,30.12.17,NA,Fisher_etal2005,Settlement
chcple,jml03/30.12.23,2003-12-30,JML03,light trap,2003,12,30.12.23.JPG,30.12.23,NA,Fisher_etal2005,Settlement
chcple,jml03/30.12.3,2003-12-30,JML03,light trap,2003,12,30.12.3.JPG,30.12.3,NA,Fisher_etal2005,Settlement
chcple,jml03/30.12.9,2003-12-30,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
chcple,27/11/01j12,2001-11-27,sunb,light trap,2001,11,27v11v01j12.jpg,27v11v01j12,NA,Fisher_etal2005,Settlement
chcrai,jml03/17.12.1,2003-12-17,JML03,light trap,2003,12,17.12.1.JPG,17.12.1,NA,Fisher_etal2005,Settlement
chcrai,jml03/17.12.3,2003-12-17,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
chcrai,jml03/21.12.5,2003-12-21,JML03,light trap,2003,12,21.12.5 or 6.JPG,21.12.5 or 6,NA,Fisher_etal2005,Settlement
chcrai,jml03/21.12.6,2003-12-21,JML03,light trap,2003,12,21.12.6 or 5.JPG,21.12.6 or 5,NA,Fisher_etal2005,Settlement
chcrai,jml03/22.12.9,2003-12-22,JML03,light trap,2003,12,22.12.9.JPG,22.12.9,NA,Fisher_etal2005,Settlement
chcrai,jml03/30.12.11,2003-12-30,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
chcrai,jml03/30.12.19,2003-12-30,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
chcrai,jml03/30.12.21,2003-12-30,JML03,light trap,2003,12,30.12.21.JPG,30.12.21,NA,Fisher_etal2005,Settlement
chcrai,jml03/30.12.24,2003-12-30,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
chctri,jml03/19.12.9,2003-12-19,JML03,light trap,2003,12,19.12.9.JPG,19.12.9,NA,Fisher_etal2005,Settlement
chLIb,18/11/01j14,2001-11-18,liv,light trap,2001,11,18v11v01j14.jpg,18v11v01j14,NA,Fisher_etal2005,Settlement
cnHsp1,05larv0160,2005-07-08,cn2,crest net,2005,7,05larv0160.jpg,05larv0160,NA,Hogan_etal2007,Settlement
dicant,05larv0013,2005-06-26,cn2,crest net,2005,6,05larv0013.jpg,05larv0013,NA,Hogan_etal2007,Settlement
elon,tci03nov19m,2003-11-19,hdl,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
elon,tci03nov19o,2003-11-19,hdl,light trap,2003,11,tci03nov19o.jpg,tci03nov19o,NA,Fisher_etal2005,Settlement
elon,tci03nov1b,2003-11-01,grotto,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
elon,tci03nov1c,2003-11-01,grotto,light trap,2003,11,tci03nov1c.jpg,tci03nov1c,NA,Fisher_etal2005,Settlement
elon,tci03nov1d,2003-11-01,grotto,light trap,2003,11,tci03nov1d.jpg,tci03nov1d,NA,Fisher_etal2005,Settlement
elon,tci03nov2b,2003-11-02,grotto,light trap,2003,11,tci03nov2b.jpg,tci03nov2b,NA,Fisher_etal2005,Settlement
elon,tci03nov2c,2003-11-02,grotto,light trap,2003,11,tci03nov2c.jpg,tci03nov2c,NA,Fisher_etal2005,Settlement
geHsp1,05larv0150,2005-07-07,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0151,2005-07-07,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0152,2005-07-07,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0153,2005-07-07,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0154,2005-07-07,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0196,2005-07-09,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0197,2005-07-09,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0216,2005-07-10,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0217,2005-07-10,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0235,2005-07-11,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0239,2005-07-11,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0271,2005-07-13,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0272,2005-07-13,cn1,crest net,2005,7,05LARV0272.jpg,05larv0272,NA,Hogan_etal2007,Settlement
geHsp1,05larv0273,2005-07-13,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0054,2005-07-02,ltCalab,light trap,2005,7,05larv0054.jpg,05larv0054,NA,Hogan_etal2007,Settlement
geHsp1,05larv0055,2005-07-02,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
geHsp1,05larv0056,2005-07-02,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
hahfla,05larv0225,2005-07-11,cn1,crest net,2005,7,05larv0225.jpg,05larv0225,NA,Hogan_etal2007,Settlement
hahfla,05larv0324,NA,cn2,crest net,2005,NA,05LARV0324.jpg,05larv0324,NA,Hogan_etal2007,Settlement
hoLIa,2/01/01j19,2001-01-02,mark,light trap,2001,1,NA,NA,NA,Fisher_etal2005,Settlement
hoscor,05larv0105,2005-07-06,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
hoscor,05larv0156,2005-07-08,ltCalab,light trap,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
hoscor,tci03nov22b,2003-11-22,hdl,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
hoscor,tci03nov22e,2003-11-22,hdl,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
hoscor,tci03nov22g,2003-11-22,hdl,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
hoscor,tci03nov22l,2003-11-22,hdl,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
hoscor,tci03nov23e,2003-11-23,hdl,light trap,2003,11,tci03nov23e.jpg,tci03nov23e,NA,Fisher_etal2005,Settlement
hoscor,tci03nov23f,2003-11-23,hdl,light trap,2003,11,tci03nov23f.jpg,tci03nov23f,NA,Fisher_etal2005,Settlement
hoscor,tci03nov23g,2003-11-23,hdl,light trap,2003,11,tci03nov23g.jpg,tci03nov23g,NA,Fisher_etal2005,Settlement
hoscor,tci03nov23i,2003-11-23,hdl,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
hoscor,tci03nov26a,2003-11-26,hdl,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
hoscor,tci03nov27a,2003-11-27,hdl,light trap,2003,11,tci03nov27a.JPG,tci03nov27a,NA,Fisher_etal2005,Settlement
hoscor,tci03nov27b,2003-11-27,hdl,light trap,2003,11,tci03nov27b.jpg,tci03nov27b,NA,Fisher_etal2005,Settlement
hoscor,tci03nov27c,2003-11-27,hdl,light trap,2003,11,tci03nov27c.jpg,tci03nov27c,NA,Fisher_etal2005,Settlement
hoscor,tci03nov28a,2003-11-28,plane,light trap,2003,11,tci03nov28a.jpg,tci03nov28a,NA,Fisher_etal2005,Settlement
hoscor,tci03nov28b,2003-11-28,plane,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
hoscor,tci03nov28c,2003-11-28,plane,light trap,2003,11,tci03nov28c.jpg,tci03nov28c,NA,Fisher_etal2005,Settlement
hoscor,tci03nov28d,2003-11-28,plane,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
hoscor,tci03nov28e,2003-11-28,plane,light trap,2003,11,tci03nov28e.jpg,tci03nov28e,NA,Fisher_etal2005,Settlement
hoscor,tci03nov28f,2003-11-28,plane,light trap,2003,11,tci03nov28f.jpg,tci03nov28f,NA,Fisher_etal2005,Settlement
hoscor,tci03nov28g,2003-11-28,plane,light trap,2003,11,tci03nov28g.jpg,tci03nov28g,NA,Fisher_etal2005,Settlement
hoscor,tci03oct25i,2003-10-25,grotto,light trap,2003,10,NA,NA,NA,Fisher_etal2005,Settlement
hoscor,tci03oct29a,2003-10-29,grotto,light trap,2003,10,tci03oct29a.jpg,tci03oct29a,NA,Fisher_etal2005,Settlement
hosvex,tci03nov21a,2003-11-21,hdl,light trap,2003,11,tci03nov21a.jpg,tci03nov21a,NA,Fisher_etal2005,Settlement
hosvex,tci03oct25a,2003-10-25,grotto,light trap,2003,10,NA,NA,NA,Fisher_etal2005,Settlement
hosvex,tci03oct25b,2003-10-25,grotto,light trap,2003,10,tci03oct25b.jpg,tci03oct25b,NA,Fisher_etal2005,Settlement
hosvex,tci03oct25c,2003-10-25,grotto,light trap,2003,10,NA,NA,NA,Fisher_etal2005,Settlement
lacpar,05larv0331,NA,reef,scuba,2005,NA,NA,NA,NA,Hogan_etal2007,post
lacpar,05larv0332,NA,reef,scuba,2005,NA,NA,NA,NA,Hogan_etal2007,post
lacpar,05larv0333,NA,reef,scuba,2005,NA,NA,NA,NA,Hogan_etal2007,post
lacpar,05larv0334,NA,reef,scuba,2005,NA,NA,NA,NA,Hogan_etal2007,post
lacpar,05larv0335,NA,reef,scuba,2005,NA,05LARV0335.jpg,05larv0335,NA,Hogan_etal2007,post
lacpar,05larv0336,NA,reef,scuba,2005,NA,NA,NA,NA,Hogan_etal2007,post
lelsp,20/11/01j18,2001-11-20,liv,light trap,2001,11,20v11v01j18.jpg,20v11v01j18,NA,Fisher_etal2005,Settlement
lelsp,20/11/01j20,2001-11-20,liv,light trap,2001,11,20v11v01j20.jpg,20v11v01j20,NA,Fisher_etal2005,Settlement
lelsp,20/12/01j27,2001-12-20,sunb,light trap,2001,12,20v12v01j27.jpg,20v12v01j27,NA,Fisher_etal2005,Settlement
lelsp,20/12/01j30,2001-12-20,sunb,light trap,2001,12,20v12v01j30.jpg,20v12v01j30,NA,Fisher_etal2005,Settlement
lelsp,21/11/00j15,2000-11-21,top,light trap,2000,11,21v11top15.jpg,21v11v00j15,NA,Fisher_etal2005,Settlement
lelsp,22/12/01j38,2001-12-22,sunb,light trap,2001,12,22v12v01j38.jpg,22v12v01j38,NA,Fisher_etal2005,Settlement
lelsp,23/11/01j39,2001-11-23,sunb,light trap,2001,11,23v11v01j39.jpg,23v11v01j39,NA,Fisher_etal2005,Settlement
lelsp,29/11/01j31,2001-11-29,sunb,light trap,2001,11,29v11v01j31.jpg,29v11v01j31,NA,Fisher_etal2005,Settlement
lelsp,29/11/01j39,2001-11-29,sunb,light trap,2001,11,29v11v01j39.jpg,29v11v01j39,NA,Fisher_etal2005,Settlement
lelsp,jml03/18.12.4,2003-12-18,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
lelsp,jml03/29.12.1,2003-12-29,JML03,light trap,2003,12,29.12.1.JPG,29.12.1,NA,Fisher_etal2005,Settlement
lelsp,23/12/01j25,2001-12-23,sunb,light trap,2001,12,23v12v01j25.jpg,23v12v01j25,NA,Fisher_etal2005,Settlement
lelsp,24/11/00j11,2000-11-24,top,light trap,2000,11,24v11top11.jpg,24v11v00j11,NA,Fisher_etal2005,Settlement
lelsp,24/11/00j23,2000-11-24,middle,light trap,2000,11,24v11mid23.jpg,24v11v00j23,NA,Fisher_etal2005,Settlement
lelsp,24/11/00j24,2000-11-24,top,light trap,2000,11,24v11top24.jpg,24v11v00j24,NA,Fisher_etal2005,Settlement
lelsp,24/11/00j27,2000-11-24,top,light trap,2000,11,24v11top27.jpg,24v11v00j27,NA,Fisher_etal2005,Settlement
lelsp,24/11/00j9,2000-11-24,top,light trap,2000,11,24v11top9.jpg,24v11v00j9,NA,Fisher_etal2005,Settlement
lelsp,28/11/01j16,2001-11-28,sunb,light trap,2001,11,28v11v01j16.jpg,28v11v01j16,NA,Fisher_etal2005,Settlement
lelsp,29/11/00j22,2000-11-29,jeff,light trap,2000,11,29v11jeff22.jpg,29v11v00j22,NA,Fisher_etal2005,Settlement
luccun,jml03/17.12.11,2003-12-17,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
luccun,jml03/18.12.2,2003-12-18,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
luccun,jml03/20.12.4,2003-12-20,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
luccun,jml03/21.12.2,2003-12-21,JML03,light trap,2003,12,21.12.2.JPG,21.12.2,NA,Fisher_etal2005,Settlement
luccun,jml03/21.12.4,2003-12-21,JML03,light trap,2003,12,NA,NA,NA,Fisher_etal2005,Settlement
luccun,jml03/22.12.6,2003-12-22,JML03,light trap,2003,12,22.12.6.JPG,22.12.6,NA,Fisher_etal2005,Settlement
luccun,jml03/22.12.8,2003-12-22,JML03,light trap,2003,12,22.12.8.JPG,22.12.8,NA,Fisher_etal2005,Settlement
luHunknown,05larv0127,2005-07-06,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
lulana,tci03nov19a,2003-11-19,hdl,light trap,2003,11,tci03nov19a.jpg,tci03nov19a,NA,Fisher_etal2005,Settlement
lulana,tci03oct25d,2003-10-25,grotto,light trap,2003,10,tci03oct25d.jpg,tci03oct25d,NA,Fisher_etal2005,Settlement
lulana,tci03oct25e,2003-10-25,grotto,light trap,2003,10,tci03oct25e.jpg,tci03oct25e,NA,Fisher_etal2005,Settlement
lulana,tci03oct25f,2003-10-25,grotto,light trap,2003,10,NA,NA,NA,Fisher_etal2005,Settlement
lulapo,05larv0080,2005-07-05,cn3,crest net,2005,7,05larv0080.jpg,05larv0080,NA,Hogan_etal2007,Settlement
lulapo,05larv0081,2005-07-05,cn3,crest net,2005,7,05larv0081.jpg,05larv0081,NA,Hogan_etal2007,Settlement
lulapo,05larv0123,2005-07-06,cn1,crest net,2005,7,05larv0123.jpg,05larv0123,NA,Hogan_etal2007,Settlement
lulapo,05larv0124,2005-07-06,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
lulapo,05larv0141,2005-07-07,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
lulapo,05larv0155,2005-07-07,cn1,crest net,2005,7,NA,NA,NA,Hogan_etal2007,Settlement
lulapo,05larv0269,2005-07-13,cn1,crest net,2005,7,05LARV0269.jpg,05larv0269,NA,Hogan_etal2007,Settlement
lulapo,05larv0288,NA,cn2,crest net,2005,NA,05LARV0288b.jpg,05larv0288,NA,Hogan_etal2007,Settlement
lulapo,05larv0305,NA,cn4,channel net,2005,NA,05LARV0305.jpg,05larv0305,NA,Hogan_etal2007,Settlement
lulapo,05larv0306,NA,cn4,channel net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
lulapo,05larv0307,NA,cn4,channel net,2005,NA,05LARV0307.jpg,05larv0307,NA,Hogan_etal2007,Settlement
lulapo,05larv0308,NA,cn2,crest net,2005,NA,05LARV0308.jpg,05larv0308,NA,Hogan_etal2007,Settlement
lulapo,05larv0309,NA,cn2,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
lulapo,05larv0310,NA,cn2,crest net,2005,NA,NA,NA,NA,Hogan_etal2007,Settlement
lulapo,05larv0319,NA,cn2,crest net,2005,NA,05LARV0319.jpg,05larv0319,NA,Hogan_etal2007,Settlement
lulapo,tci03nov15d,2003-11-15,grotto,light trap,2003,11,tci03nov15d.jpg,tci03nov15d,NA,Fisher_etal2005,Settlement
lulapo,tci03nov21m,2003-11-21,hdl,light trap,2003,11,NA,NA,NA,Fisher_etal2005,Settlement
lulcar,19/12/01j42,2001-12-19,sunb,light trap,2001,12,NA,NA,NA,Fisher_etal2005,Settlement
lulcar,20/12/01j23,2001-12-20,sunb,light trap,2001,12,20v12v01j23.jpg,20v12v01j23,NA,Fisher_etal2005,Settlement
lulcar,20/12/01j37,2001-12-20,sunb,light trap,2001,12,20v12v01j37.jpg,20v12v01j37,NA,Fisher_etal2005,Settlement
lulcar,23/12/01j38,2001-12-23,sunb,light trap,2001,12,23v12v01j38.jpg,23v12v01j38,NA,Fisher_etal2005,Settlement
lulcar,23/12/01j4,2001-12-23,sunb,light trap,2001,12,23v12v01j4.jpg,23v12v01j4,NA,Fisher_etal2005,Settlement
lulcar,23/12/01j42,2001-12-23,sunb,light trap,2001,12,23v12v01j42.jpg,23v12v01j42,NA,Fisher_etal2005,Settlement
