fish_id,TLmm,SLmm,hw,BDmm,PAmm,BAmm,wg,CPDmm,CFDmm,Mamm,CFAmm
JML10/6.8.A,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/6.8.A,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/6.8.D,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/6.8.D,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/6.8.D,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/6.8.B,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/8.8.C,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/8.8.D,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/8.8.E,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/8.8.F,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/8.8.G,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/8.8.H,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.49,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.50,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.51,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.52,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.53,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.54,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.55,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.56,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.57,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.16,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.25,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.26,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.28,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.31,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.32,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.33,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.34,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.35,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.36,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.37,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.38,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.39,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.40,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.41,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.20,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.9,NA,13.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.10,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.19,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.1,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.35,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.46,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/7.8.B,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.31,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.32,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.7,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.8,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.20,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/7.8.A,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.1,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.2,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.5,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.14,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.29,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.3,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.4,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.6,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.7,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.11,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.12,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.37,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.39,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.40,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.42,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.44,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.13,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.15,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.16,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.17,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.18,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.19,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.21,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.23,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.24,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.25,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.26,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.27,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.28,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.30,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.33,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.34,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.36,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.38,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.41,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.43,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.45,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.47,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/11.8.48,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.2,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.3,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.4,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.5,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.11,NA,11.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.12,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.13,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.14,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.15,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.17,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.18,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.21,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.22,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.23,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.24,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.25,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.26,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.27,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.28,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.29,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/12.8.30,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.2,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.3,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.4,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.5,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.6,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.7,NA,2.810833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.8,NA,0.14166666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.9,NA,6.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.10,NA,6.274166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.11,NA,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.12,NA,0.4533333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.13,NA,1.9283333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.14,NA,25.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.15,NA,29.290000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.17,NA,2.445,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.18,NA,5.5649999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.19,NA,1.5583333333333331,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.20,NA,4.511666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.21,NA,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.22,NA,1.9283333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.23,NA,23.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10/13.8.24,NA,8.370000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML2,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML3,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML4,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML5,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML6,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML7,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML8,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML9,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML10,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML11,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML12,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML13,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML14,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML15,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML16,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.a,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.b,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.c,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.d,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.e,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.f,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.g,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.h,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.i,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.j,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.k,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/1.12.l,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.a,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.b,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.c,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.d,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.e,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.f,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.g,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.h,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.i,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.j,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.k,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.l,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.n,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.o,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.p,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.q,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.s,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
JML05/2.12.t,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0144,34.84289455,29.38109974,3.9,15.29040705,263.70661,300.9621098,0.77,2.977862414,5.6391335400000004,168.9671489,41.34935511
05larv0240,35.96099939,30.32175503,4.1,15.60024375,329.0750687,335.6256738,1.02,3.168799512,12.52528946,162.2203135,57.96022921
05larv0265,36.00997506,29.83493647,4.8,16.05510034,304.569354,326.1450143,1.07,3.089894312,11.64351027,177.2306529,53.53020038
05larv0280,35,28.57,3.8,15.46142857,327.4489796,324.3469388,0.82,2.86,10.01571429,199.4897959,49.16326531
05larv0323,32.67303399,27.39146614,4,15.28404862,251.8161007,278.8485984,0.38,3.017861573,8.86256512,140.9167023,39.03326496
tci03nov19d,36.18898087,29.55238367,3.4,15.92235227,268.8157103,320.8179539,0.92,2.925564539,12.36911068,161.1494098,49.69467773
tci03nov19e,39.77024221,32.4,3.8,17.32802768,363.5780223,374.1190838,1.06,3.450615231,14.27203193,184.5997517,64.11821037
tci03nov19g,37.55149657,30.35864276,3.5,17.57149523,317.7976256,334.5109526,0.8,NA,NA,NA,NA
tci03nov19h,32.82912088,27.01263736,3.7,15.27197802,261.2727931,280.0295858,0.85,NA,NA,NA,NA
tci03nov19i,36.96034696,30.07311029,3.5,16.87918216,316.8334999,359.5207056,0.91,NA,NA,NA,NA
tci03nov19j,36.11791572,30.07162134,3.5,16.11687772,316.8327401,340.3879261,0.84,NA,NA,NA,NA
tci03nov19k,31.95926867,26.13334745,3.6,15.40837216,251.3385337,282.090909,0.69,NA,NA,NA,NA
tci03nov1a,40.73580072,33.83800018,3.2,5.544563201,172.0828069,152.9044102,0.63,NA,NA,NA,NA
tci03nov21c,37.33912269,30.34012469,3.4,17.31240258,284.528953,336.5795397,0.91,NA,NA,NA,NA
tci03nov21f,39.39201272,32.65795748,3.6,17.59785416,353.2418208,387.3056938,0.96,NA,NA,NA,NA
tci03nov21g,35.50298358,30.57031209,3.7,16.90975339,311.1012232,343.6435422,1,NA,NA,NA,NA
tci03nov21h,35.73522306,28.45815214,3.7,15.99989263,242.3701778,317.9541423,0.87,NA,NA,NA,NA
tci03nov21i,35.09746635,28.94678864,3.1,15.79385986,261.8133841,314.1563332,0.8,NA,NA,NA,NA
tci03nov21j,36.19859579,30.26015547,3.6,17.82472417,327.190668,351.8972791,1.02,NA,NA,NA,NA
tci03nov21k,37.29926424,30.12076136,3.9,16.38515675,285.327761,342.5775153,1.01,NA,NA,NA,NA
tci03nov22a,33.17371458,27.98208595,3.8,15.67220739,273.1291943,293.6090624,0.85,NA,NA,NA,NA
tci03nov22d,39.54652072,33.48835027,4,18.00938233,391.2937749,409.6828481,1.07,NA,NA,NA,NA
tci03nov22h,33.02827381,27.68824405,4.4,14.63541667,249.2725606,275.5744225,0.86,NA,NA,NA,NA
tci03nov22j,37.76546477,31.24743632,3.4,17.28051604,349.8155994,369.2366682,0.9,NA,NA,NA,NA
tci03nov22k,36.46494298,30.79654511,3.6,16.80591622,303.6179496,354.2735249,0.96,NA,NA,NA,NA
05larv0026,31.48984199,23.25056433,4,16.63419271,245.9564026,293.3550597,0.44,2.890578591,7.443269573,154.0950386,38.37907941
05larv0027,34.13065201,27.04596553,4.2,19.3517362,323.4677414,375.20261,0.53,3.132650512,12.10092431,190.9010411,55.21402291
05larv0028,34.03963605,26.90764053,4.2,19.2845569,326.0444246,379.1138368,0.5,3.001371058,12.46167269,188.4616627,56.34741164
05larv0044,32.38014281,26.42026522,4.2,14.07820469,231.1213817,265.7176772,0.45,3.068344101,6.405304318,144.5820853,31.52559096
05larv0045,34.20371757,27.41131613,4,15.30196773,266.0402407,304.3791117,0.48,3.268877238,9.259889698,175.2693708,27.27761996
05larv0003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tci03nov19l,35.9266436,29.89896194,3.5,15.50553633,282.5121826,314.7531758,0.9,3.053100449,10.89997194,170.3668139,51.64871018
tci03nov21d,35.17087011,29.70239596,3.4,14.98991173,292.5225293,326.5171766,0.9,2.906772208,11.72886041,158.1441677,48.26295892
tci03nov22c,37.6803285,32.06709537,3.7,15.95568296,343.3926234,360.7345332,1,NA,NA,NA,NA
tci03nov22f,35.12631579,29.11634349,3.5,15.85096953,299.5679898,310.2400994,0.81,NA,NA,NA,NA
tci03nov22i,37.88891058,30.8674346,4.3,16.59605623,333.4663115,363.4321387,1.08,NA,NA,NA,NA
tci03nov23b,33.51851852,27.91895034,3.8,15.20511543,287.3875445,296.4007306,0.74,NA,NA,NA,NA
05larv0057,33.97689658,29.0461393,4,15.43538472,283.4314679,310.9312751,0.49,3.716138621,6.969533203,186.2831281,41.12193208
05larv0077,36.57473529,30.40753509,4.6,21.07116474,356.9973079,424.8040577,0.64,3.819256341,13.05959123,229.5545747,70.09577715
05larv0078,35.61204097,29.53409943,4.4,20.64701474,350.3336774,404.0967526,0.67,3.517361979,9.981264052,243.6500129,48.44293335
05larv0145,35.34277824,28.45359587,4.2,18.9830712,335.9701181,347.2282235,0.86,4.007683996,6.948012967,220.6790465,39.59797118
05larv0218,35.56985754,31.53586603,4.5,21.89202699,354.9631213,433.4395032,1.11,3.677830542,9.177705574,241.4886156,31.29684962
tci03nov19b,33.90121485,27.66668568,3.7,18.09102835,368.974474,342.0459248,1.03,2.933047549,11.71752496,188.4337051,56.66564332
tci03nov19f,35.345898,28.87361419,3.7,18.75665188,343.6008181,362.2616162,0.93,NA,NA,NA,NA
tci03nov19n,36.90616709,29.46829823,3.9,19.04434458,337.5920926,394.1173817,1.06,NA,NA,NA,NA
tci03nov21l,34.26777681,28.06956288,3.6,17.67138924,315.3135397,324.1863402,0.91,NA,NA,NA,NA
tci03nov21p,34.36858584,28.40059141,3.6,18.85632284,348.7337645,335.4134418,0.88,2.852598091,11.70024744,169.4625965,65.5047124
tci03nov23c,35.33709204,28.9930914,3.9,18.5881045,362.0802041,370.296688,1.09,NA,NA,NA,NA
tci03nov23d,35.21801044,28.72177392,4.2,19.2412016,380.174166,373.7825976,1.13,NA,NA,NA,NA
tci03nov23h,37.28149235,30.90966254,3.9,19.5011528,477.350679,418.1303168,1.24,NA,NA,NA,NA
24/11/00j34,31.49271657,24.88687432,3.4,16.58414691,262.8105731,274.4711975,NA,2.086804568,9.753322225,141.503502,47.36216232
24/11/00j35,32.25091884,25.76768981,3.9,17.76265687,260.2608219,284.7701851,NA,2.061043757,9.901963988,117.095811,33.79355355
17/11/01j37,28.68745088,23.39533665,3,15.47943411,185.5411676,239.5355115,NA,1.9098599,8.127676447,113.6859676,30.89981482
29/11/00j31,25.06475149,22.23543351,2.55,13.15816825,159.425156,228.6513349,NA,2.368421053,10.39539474,87.7683518,35.68646122
05larv0093,7.200598802,5.169660679,1.5,3.037674651,8.917419652,10.58262716,0,1.150199601,1.501996008,5.306876267,2.770158286
05larv0285,11.00780501,9.085307408,2.3,4.128440367,22.98729498,25.44352308,0.02,1.232370259,2.19088046,12.63738729,4.856206689
05larv0291,13.00364816,10.34860154,2.6,5.179029861,21.8166014,35.63682504,0.05,0.955276314,1.910552628,15.37203211,5.714306475
20/12/00j16,10.48837944,8.506708035,0.85,2.127610675,12.60227153,12.7194655,NA,NA,NA,NA,NA
20/12/00j18,10.85011944,9.206210859,1.1,2.261766415,14.07720551,15.46288647,NA,1.134259259,2.235263432,8.421544756,3.657104507
29/11/01j37,10.8737252,8.858149453,0.7,2.177730391,12.15580876,13.21410627,NA,0.936840212,1.92225031,6.525128493,2.002725822
jml03/31.12.1,14.08,11.04,1.55,2.81,20.14,21.48,NA,NA,NA,NA,NA
jml03/31.12.2,13.78,11.01,2,2.99,21.18,22.41,NA,NA,NA,NA,NA
jml03/31.12.3,15.68,12.37,1.9,3.21,25.22,29.07,NA,NA,NA,NA,NA
jml03/31.12.4,15.32,12.15,1.8,3.21,25.9,26.32,NA,NA,NA,NA,NA
jml03/31.12.5,14.36,11.93,2.7,3.02,24.46,24.04,NA,NA,NA,NA,NA
jml03/31.12.6,13.69,11.03,1.45,2.57,19.05,20.68,NA,NA,NA,NA,NA
jml03/1.1.3,14.49,11.43,1.7,2.69,17.89,21.33,NA,NA,NA,NA,NA
jml03/1.1.4,14.36,11.42,1.85,2.89,21.15,23.66,NA,NA,NA,NA,NA
12/12/01j20,11.39929447,10.08814142,1.2,2.588413158,13.83078948,19.19028143,NA,NA,NA,NA,NA
jml03/1.1.5,13.19,10.57,1.6,2.65,17.73,19.87,NA,NA,NA,NA,NA
jml03/1.1.6,13.82,13.98,1.6,2.96,20.36,22.08,NA,NA,NA,NA,NA
05larv0082,19.80934809,15.7503075,2.8,5.78597786,72.6055231,67.90031,0.07,2.831488315,5.413284133,41.01553931,20.37917058
05larv0189,19.54284287,15.66824881,2.4,5.002498126,55.19842132,56.49335319,0.08,2.248313765,3.749687734,24.96254215,12.09123135
05larv0228,19.91204819,15.87108434,3.2,6.386746988,73.95848454,75.33749456,0.08,2.781927711,6.26626506,37.53810422,21.96254899
05larv0229,19.98795906,16.01204094,2.3,5.298013245,58.93608407,58.53012826,0.06,2.649006623,3.975918122,30.43218708,13.29505267
05larv0029,13.23099065,10.3298153,2,3.036699448,23.1724396,23.94916942,0.01,1.68385704,2.51858959,12.49959653,5.206966565
05larv0031,11.31354901,8.505229871,1.4,3.164680126,14.95533724,17.49966761,0,1.337873997,NA,9.629994602,NA
05larv0038,13.71690978,10.06482982,1.5,3.85467315,27.38547009,30.40904489,0.01,1.958400864,2.435170178,16.13029271,5.5774238
05larv0066,19.476969,15.13465844,2.4,5.572891934,69.66039272,63.98153135,0.07,2.917034123,5.224204599,33.54393886,18.10884887
05larv0087,20.9886972,17.4015467,2.4,5.591909578,54.89494688,63.35992322,0.06,2.983938132,4.560380726,30.60414522,15.82582533
05larv0230,18.67691199,15.30675951,NA,4.856525393,55.28147779,57.48697091,NA,2.323208068,3.844399088,28.62816555,12.00768475
05larv0005,19.97069011,16.20303757,2.9,5.5209166,NA,59.70887204,0.07,2.196909139,NA,35.87147158,NA
05larv0134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0207,8.67990373,6.663056558,1.2,2.749699158,14.19136036,13.46731136,0,1.227436823,2.409145608,6.87846548,3.794016749
05larv0208,8.279224787,6.921367732,1.1,2.71818294,12.0073993,13.75974818,0,1.118380447,2.098506357,6.978919898,2.925660743
05larv0209,8.373170732,6.265853659,1,3.053658537,11.98691255,12.58179655,0,1.041463415,1.508536585,6.186793575,2.55800119
05larv0212,9.745318352,8.247191011,1.5,2.746566792,16.00683291,18.32914849,0,1.395755306,1.872659176,8.821682011,2.821067922
05larv0234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05larv0022,17.6567733,13.72906802,2.1,5.573391847,51.05478478,46.13335961,0.04,1.963275205,3.711745005,18.64539946,12.48361509
05larv0047,16.70415454,12.3055041,2.2,4.896136544,34.42111708,45.17853675,0.04,2.118285261,2.929346388,20.3069273,8.542914244
05larv0048,17.17514505,13.68101471,2.3,4.895425719,52.65561167,45.34081499,0.04,2.118472541,4.026447173,21.0203678,12.18070685
05larv0010,14.31266522,10.34486902,1.6,4.113193944,31.53531774,32.71933608,0.03,1.806056236,2.76616198,21.64443282,NA
05larv0020,15.70829338,11.96428571,2.1,4.499041227,36.68362981,39.78608244,0.03,1.703020134,2.967401726,18.5428998,6.923065609
05larv0021,17.99374131,13.99165508,2.1,5.411451089,62.00768637,53.43729991,0.03,2.329624478,5.297867408,23.58871258,16.30791405
05larv0205,25.42393265,20,2.6,6.744437763,94.57728229,94.3314016,0.12,3.325020781,5.664461816,56.24882258,22.20157949
05larv0231,19.77294118,15.39411765,1.9,4.947058824,55.12802768,53.55017301,0.05,2.352941176,3.810588235,29.1349481,14.25605536
05larv0232,20.81044957,16.54191981,1.8,5.469015796,57.90391376,60.85668855,0.06,2.925880923,3.905224787,32.76103636,13.19890334
